"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"90","2015","11","Tamil Nadu","Madurai","-1.0","1225.0","-1.0","-1.0","-1.0","1602.0","2115.0","-1.0","5683.0","-1.0","4771.0","7116.0","-1.0","6746.0","-1.0","-1.0","3874.0"
"90","2016","11","Tamil Nadu","Madurai","-1.0","1575.0","-1.0","-1.0","-1.0","1865.0","2895.0","-1.0","8557.0","-1.0","5475.0","-1.0","-1.0","-1.0","-1.0","4362.0","4400.0"
"91","2000","11","Tamil Nadu","Ramananthapuram","-1.0","517.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1674.0"
"91","2001","11","Tamil Nadu","Ramananthapuram","-1.0","459.0","-1.0","-1.0","-1.0","-1.0","351.0","-1.0","-1.0","-1.0","1302.0","-1.0","-1.0","-1.0","-1.0","-1.0","1581.0"
"91","2002","11","Tamil Nadu","Ramananthapuram","-1.0","507.0","-1.0","-1.0","-1.0","-1.0","517.0","-1.0","-1.0","-1.0","1767.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","2003","11","Tamil Nadu","Ramananthapuram","-1.0","533.0","-1.0","-1.0","-1.0","-1.0","537.0","-1.0","-1.0","-1.0","-1.0","2586.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","2004","11","Tamil Nadu","Ramananthapuram","-1.0","526.0","-1.0","-1.0","-1.0","-1.0","452.0","-1.0","-1.0","-1.0","-1.0","1912.0","-1.0","-1.0","-1.0","-1.0","1116.0"
"91","2005","11","Tamil Nadu","Ramananthapuram","-1.0","460.0","-1.0","-1.0","-1.0","-1.0","475.0","-1.0","-1.0","-1.0","-1.0","1915.0","-1.0","-1.0","-1.0","-1.0","1350.0"
"91","2006","11","Tamil Nadu","Ramananthapuram","-1.0","473.0","-1.0","-1.0","-1.0","-1.0","672.0","-1.0","-1.0","-1.0","-1.0","2710.0","-1.0","-1.0","-1.0","1023.0","1465.0"
"91","2007","11","Tamil Nadu","Ramananthapuram","-1.0","682.0","-1.0","988.0","-1.0","-1.0","631.0","-1.0","-1.0","-1.0","-1.0","2953.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","2008","11","Tamil Nadu","Ramananthapuram","-1.0","877.0","-1.0","950.0","934.0","925.0","-1.0","-1.0","-1.0","-1.0","2139.0","3253.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"91","2009","11","Tamil Nadu","Ramananthapuram","-1.0","820.0","-1.0","1113.0","1133.0","-1.0","1137.0","-1.0","3315.0","-1.0","2500.0","3042.0","-1.0","2558.0","-1.0","3080.0","-1.0"
"91","2010","11","Tamil Nadu","Ramananthapuram","-1.0","1188.0","-1.0","1383.0","1497.0","1025.0","837.0","-1.0","2591.0","4556.0","3097.0","4052.0","-1.0","1685.0","-1.0","-1.0","2883.0"
"91","2011","11","Tamil Nadu","Ramananthapuram","-1.0","1103.0","-1.0","1462.0","1426.0","1161.0","1004.0","-1.0","-1.0","3470.0","4013.0","3843.0","-1.0","3061.0","-1.0","-1.0","3224.0"
"91","2012","11","Tamil Nadu","Ramananthapuram","-1.0","1580.0","-1.0","1687.0","2207.0","1430.0","1582.0","-1.0","-1.0","-1.0","4222.0","6942.0","-1.0","-1.0","-1.0","3497.0","3695.0"
"91","2013","11","Tamil Nadu","Ramananthapuram","-1.0","1310.0","-1.0","2092.0","1579.0","1614.0","2231.0","-1.0","5265.0","3913.0","5633.0","7583.0","-1.0","-1.0","-1.0","-1.0","3589.0"
"91","2014","11","Tamil Nadu","Ramananthapuram","-1.0","1327.0","-1.0","2738.0","2138.0","-1.0","2166.0","-1.0","4687.0","3983.0","4291.0","5981.0","-1.0","-1.0","-1.0","-1.0","3833.0"
"91","2015","11","Tamil Nadu","Ramananthapuram","-1.0","1372.0","-1.0","-1.0","-1.0","1575.0","1670.0","-1.0","5641.0","-1.0","4771.0","7116.0","-1.0","-1.0","-1.0","-1.0","3874.0"
"91","2016","11","Tamil Nadu","Ramananthapuram","-1.0","1567.0","-1.0","-1.0","-1.0","1150.0","2492.0","-1.0","-1.0","-1.0","5475.0","-1.0","-1.0","-1.0","-1.0","-1.0","4400.0"
"92","2000","11","Tamil Nadu","Thirunelveli","-1.0","512.0","-1.0","415.0","385.0","400.0","441.0","-1.0","1721.0","-1.0","1205.0","1163.0","-1.0","-1.0","-1.0","923.0","-1.0"
"92","2001","11","Tamil Nadu","Thirunelveli","-1.0","524.0","-1.0","515.0","446.0","488.0","496.0","-1.0","-1.0","-1.0","1369.0","1405.0","-1.0","-1.0","-1.0","1030.0","-1.0"
"92","2002","11","Tamil Nadu","Thirunelveli","-1.0","538.0","-1.0","627.0","543.0","553.0","602.0","-1.0","-1.0","-1.0","1841.0","1767.0","-1.0","-1.0","-1.0","993.0","2041.0"
"92","2003","11","Tamil Nadu","Thirunelveli","-1.0","535.0","-1.0","709.0","545.0","586.0","710.0","-1.0","2034.0","-1.0","1453.0","2015.0","-1.0","-1.0","-1.0","1014.0","1953.0"
"92","2004","11","Tamil Nadu","Thirunelveli","-1.0","483.0","-1.0","654.0","492.0","558.0","618.0","-1.0","2046.0","-1.0","1167.0","2139.0","-1.0","-1.0","-1.0","1354.0","1764.0"
"92","2005","11","Tamil Nadu","Thirunelveli","-1.0","524.0","-1.0","546.0","508.0","465.0","526.0","-1.0","2162.0","-1.0","1590.0","1920.0","-1.0","-1.0","-1.0","1357.0","1690.0"
"92","2006","11","Tamil Nadu","Thirunelveli","-1.0","500.0","-1.0","651.0","-1.0","584.0","567.0","-1.0","2534.0","-1.0","1450.0","1988.0","-1.0","-1.0","-1.0","1021.0","1788.0"
"92","2007","11","Tamil Nadu","Thirunelveli","-1.0","736.0","-1.0","831.0","-1.0","669.0","746.0","-1.0","2653.0","-1.0","2093.0","2718.0","-1.0","-1.0","-1.0","1374.0","2271.0"
"92","2008","11","Tamil Nadu","Thirunelveli","-1.0","937.0","-1.0","1176.0","944.0","735.0","-1.0","-1.0","2762.0","-1.0","2247.0","3317.0","-1.0","2005.0","-1.0","-1.0","2827.0"
"92","2009","11","Tamil Nadu","Thirunelveli","-1.0","1013.0","-1.0","824.0","1304.0","783.0","1136.0","-1.0","2736.0","-1.0","2186.0","3329.0","-1.0","-1.0","-1.0","2787.0","2544.0"
"92","2010","11","Tamil Nadu","Thirunelveli","-1.0","930.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3874.0","-1.0","-1.0","-1.0","-1.0","-1.0","2651.0"
"92","2011","11","Tamil Nadu","Thirunelveli","-1.0","990.0","-1.0","1732.0","1554.0","1197.0","1470.0","-1.0","-1.0","3650.0","3760.0","3300.0","-1.0","3061.0","-1.0","3135.0","3000.0"
"92","2012","11","Tamil Nadu","Thirunelveli","-1.0","1484.0","-1.0","2021.0","1768.0","1697.0","1953.0","-1.0","-1.0","-1.0","3859.0","4641.0","-1.0","-1.0","-1.0","3326.0","3000.0"
"92","2013","11","Tamil Nadu","Thirunelveli","-1.0","1564.0","-1.0","2232.0","1743.0","1703.0","2389.0","-1.0","-1.0","3800.0","4155.0","7577.0","-1.0","3415.0","-1.0","3852.0","4470.0"
"92","2014","11","Tamil Nadu","Thirunelveli","-1.0","1327.0","-1.0","2229.0","1807.0","1641.0","2527.0","-1.0","-1.0","5137.0","5300.0","5183.0","-1.0","3267.0","-1.0","3609.0","4200.0"
"92","2015","11","Tamil Nadu","Thirunelveli","-1.0","1372.0","-1.0","-1.0","-1.0","1396.0","1838.0","-1.0","-1.0","-1.0","4527.0","7116.0","-1.0","3900.0","-1.0","-1.0","3874.0"
"92","2016","11","Tamil Nadu","Thirunelveli","-1.0","1450.0","-1.0","-1.0","-1.0","1605.0","2492.0","-1.0","-1.0","-1.0","4640.0","-1.0","-1.0","-1.0","-1.0","4465.0","4428.0"
"93","2000","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"93","2001","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","544.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1197.0","-1.0"
"93","2002","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","545.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1049.0","-1.0"
"93","2003","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"93","2004","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","673.0","-1.0","2052.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1745.0","1073.0"
"93","2005","11","Tamil Nadu","The Nilgiris","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1700.0","-1.0"
"93","2006","11","Tamil Nadu","The Nilgiris","-1.0","608.0","-1.0","-1.0","-1.0","-1.0","739.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1418.0","-1.0"
"93","2007","11","Tamil Nadu","The Nilgiris","-1.0","767.0","-1.0","-1.0","-1.0","-1.0","852.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1718.0","-1.0"
"93","2008","11","Tamil Nadu","The Nilgiris","-1.0","960.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"93","2009","11","Tamil Nadu","The Nilgiris","-1.0","930.0","-1.0","-1.0","-1.0","-1.0","1109.0","-1.0","2840.0","-1.0","4908.0","3838.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"93","2010","11","Tamil Nadu","The Nilgiris","-1.0","914.0","-1.0","1334.0","1413.0","1274.0","1124.0","-1.0","-1.0","4484.0","3259.0","5107.0","-1.0","-1.0","-1.0","2840.0","3329.0"
"93","2011","11","Tamil Nadu","The Nilgiris","-1.0","963.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3578.0","3000.0"
"93","2012","11","Tamil Nadu","The Nilgiris","-1.0","1306.0","-1.0","-1.0","-1.0","2033.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4014.0","-1.0"
"93","2013","11","Tamil Nadu","The Nilgiris","-1.0","1150.0","-1.0","2032.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","7100.0","-1.0","-1.0","-1.0","-1.0","4200.0","4470.0"
"93","2014","11","Tamil Nadu","The Nilgiris","-1.0","1327.0","-1.0","2362.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","7599.0","-1.0","-1.0","-1.0","-1.0","4391.0","3907.0"
"93","2015","11","Tamil Nadu","The Nilgiris","-1.0","1439.0","-1.0","-1.0","-1.0","-1.0","2043.0","-1.0","-1.0","-1.0","4527.0","-1.0","-1.0","-1.0","-1.0","-1.0","3874.0"
"93","2016","11","Tamil Nadu","The Nilgiris","-1.0","1567.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4640.0","-1.0","-1.0","-1.0","-1.0","4746.0","4428.0"
"94","2000","11","Tamil Nadu","Kanyakumari","-1.0","482.0","-1.0","-1.0","-1.0","-1.0","651.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2001","11","Tamil Nadu","Kanyakumari","-1.0","508.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2002","11","Tamil Nadu","Kanyakumari","-1.0","530.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2003","11","Tamil Nadu","Kanyakumari","-1.0","512.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2004","11","Tamil Nadu","Kanyakumari","-1.0","460.0","-1.0","-1.0","558.0","-1.0","698.0","-1.0","1953.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1395.0","-1.0"
"94","2005","11","Tamil Nadu","Kanyakumari","-1.0","495.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2006","11","Tamil Nadu","Kanyakumari","-1.0","444.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1597.0","-1.0"
"94","2007","11","Tamil Nadu","Kanyakumari","-1.0","745.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2008","11","Tamil Nadu","Kanyakumari","-1.0","751.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2009","11","Tamil Nadu","Kanyakumari","-1.0","1013.0","-1.0","-1.0","-1.0","-1.0","989.0","-1.0","3490.0","-1.0","4371.0","3838.0","-1.0","-1.0","-1.0","-1.0","2544.0"
"94","2010","11","Tamil Nadu","Kanyakumari","-1.0","929.0","-1.0","1116.0","1271.0","1151.0","-1.0","-1.0","3207.0","4556.0","3745.0","5107.0","-1.0","2627.0","-1.0","2809.0","2651.0"
"94","2011","11","Tamil Nadu","Kanyakumari","-1.0","990.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4079.0","-1.0","-1.0","-1.0","-1.0","3206.0","-1.0"
"94","2012","11","Tamil Nadu","Kanyakumari","-1.0","1484.0","-1.0","-1.0","-1.0","1200.0","-1.0","-1.0","-1.0","-1.0","4535.0","-1.0","-1.0","-1.0","-1.0","3848.0","-1.0"
"94","2013","11","Tamil Nadu","Kanyakumari","-1.0","1564.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3800.0","4600.0","-1.0","-1.0","-1.0","-1.0","4249.0","-1.0"
"94","2014","11","Tamil Nadu","Kanyakumari","-1.0","1327.0","-1.0","1168.0","-1.0","1550.0","-1.0","-1.0","-1.0","5137.0","5546.0","-1.0","-1.0","-1.0","-1.0","4144.0","-1.0"
"94","2015","11","Tamil Nadu","Kanyakumari","-1.0","1439.0","-1.0","-1.0","-1.0","1688.0","2235.0","-1.0","-1.0","-1.0","4527.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"94","2016","11","Tamil Nadu","Kanyakumari","-1.0","1450.0","-1.0","-1.0","-1.0","1885.0","-1.0","-1.0","-1.0","-1.0","4640.0","-1.0","-1.0","-1.0","-1.0","3500.0","4428.0"
